6.0,-34345.76529005615
6.00925115639455,4475.777022042796
6.018502312789098,13726.894167385592
6.027753469183648,-25334.256737502852
6.037004625578197,-47185.36865894646
6.0462557819727465,-26740.235109320463
6.055506938367296,-44706.54850357807
6.064758094761845,-41719.599320040215
6.074009251156395,-4776.637146436999
6.083260407550944,-6804.265205184045
6.092511563945493,-4868.085306728681
6.101762720340043,-32204.348637872663
6.111013876734591,-45362.360119151876
6.120265033129141,-769.5834244577709
6.129516189523691,-51607.49433087937
6.1387673459182395,-17447.78666328937
6.148018502312789,-17095.747616810047
6.157269658707339,-27028.561571809983
6.1665208151018875,501.12806959081354
6.175771971496437,-42403.76740635338
6.185023127890986,-31235.14471329261
6.194274284285536,-21911.941699275005
6.203525440680085,-21328.93468314599
6.212776597074634,-61237.264220020545
6.222027753469184,-6309.094912238335
6.231278909863733,-25390.441597139958
6.240530066258282,-280.6875022945569
6.249781222652832,-58512.96407036792
6.2590323790473805,-52708.90516352091
6.26828353544193,-37387.21140854865
6.27753469183648,10628.697783420059
6.286785848231029,-52108.386591279894
6.296037004625578,23867.099017712237
6.305288161020128,-109.62288273620652
6.314539317414677,-29958.740476637897
6.323790473809226,-33878.765895793396
6.333041630203775,-45911.539658436566
6.342292786598325,-68601.10477908197
6.351543942992874,-65979.61254856168
6.360795099387423,-56162.013651180605
6.370046255781973,-37794.957154132775
6.3792974121765225,-35174.22714225512
6.388548568571071,-55708.45791558306
6.397799724965621,-23870.422449813213
6.40705088136017,-7693.915115797332
6.416302037754719,-48570.021211684914
6.425553194149269,-55017.1937396172
6.434804350543818,-78070.30471668942
6.444055506938367,-50841.96264483062
6.453306663332917,-39195.55265050586
6.462557819727466,-75060.10865843418
6.4718089761220154,1269.3572425496095
6.481060132516564,-70961.98351128728
6.490311288911114,-64140.06194543543
6.4995624453056635,-47634.5292131676
6.508813601700212,-59565.49422335275
6.518064758094762,-46717.7385835385
6.527315914489311,-54621.36068203137
6.53656707088386,-62620.54163971826
6.54581822727841,-54347.276682277545
6.555069383672959,-47492.82533949629
6.564320540067508,-36893.95434241049
6.573571696462058,-38779.756929882235
6.582822852856607,-26967.17634383376
6.5920740092511565,-45280.72655711214
6.601325165645706,-42625.37252614834
6.610576322040255,-48534.93439090149
6.619827478434805,-74634.78277845912
6.629078634829353,-35463.17628453937
6.638329791223903,-58934.23134239151
6.647580947618453,-39260.21537134376
6.656832104013001,-74801.91689965423
6.666083260407551,-83686.21224099112
6.6753344168021,-55683.32693685253
6.6845855731966495,-84728.50849366169
6.693836729591199,-24521.14223920318
6.703087885985748,-63809.34579304582
6.7123390423802975,-125018.82144328496
6.721590198774847,-71646.95295036
6.730841355169396,-48500.61853963965
6.740092511563946,-99351.10388376855
6.749343667958495,-65000.279979560575
6.758594824353044,-77618.7097436655
6.767845980747594,-95273.3502241383
6.7770971371421425,-68803.19915552528
6.786348293536692,-49905.90199613357
6.795599449931242,-75630.78126694536
6.8048506063257905,-75367.14401549783
6.81410176272034,-89588.76464246529
6.823352919114889,-72911.43025375574
6.832604075509439,-43841.26907384917
6.841855231903988,-56642.56487821568
6.851106388298537,-59295.564264547385
6.860357544693087,-67258.24533887487
6.869608701087636,-68552.48696645226
6.878859857482185,-36164.744661759294
6.888111013876735,-51921.503185965674
6.8973621702712835,-96948.52186268155
6.906613326665833,-32609.609366888697
6.915864483060383,-94007.94243603076
6.925115639454932,-88436.6617703573
6.934366795849481,-70662.79116068491
6.943617952244031,-77582.52833986518
6.95286910863858,-70430.45167628258
6.962120265033129,-80332.20322332576
6.971371421427678,-48488.27995952734
6.980622577822228,-55505.01247160042
6.989873734216777,-43455.613385033146
6.999124890611326,-60832.140160009585
7.008376047005876,-65738.39568592007
7.017627203400425,-75247.69545046725
7.026878359794974,-54661.447309569885
7.036129516189524,-77994.20985932999
7.0453806725840735,-115460.00634460011
7.054631828978622,-56433.55472475781
7.063882985373172,-69429.6029938779
7.073134141767721,-37846.24735616335
7.08238529816227,-87892.3082703001
7.09163645455682,-99491.19182242182
7.100887610951369,-85950.24522602021
7.110138767345918,-81390.34240648772
7.119389923740467,-91318.6818977354
7.128641080135017,-44249.31724857569
7.1378922365295665,-55574.44045921639
7.147143392924115,-53912.48035924256
7.156394549318665,-99412.2777054433
7.165645705713214,-102497.19879796614
